59.862385321100916 1134.8782304194197
66.05504587155961 1112.4970290440651
72.93577981651377 1098.759328801635
80.50458715596328 1076.3939725245993
86.697247706422 1059.1941182995038
96.33027522935778 1036.8525296699463
99.08256880733943 1016.1588312655477
108.0275229357798 1000.717782953843
114.22018348623853 980.0636972952416
116.28440366972474 959.3620763416836
127.29357798165135 938.7634485271979
134.17431192660547 919.8444011345089
141.74311926605503 899.2061605742261
149.3119266055046 876.8408042971906
153.44036697247708 857.8900667078638
158.25688073394497 838.9472516676965
172.70642201834863 816.6611208822549
185.09174311926603 799.5325695995942
200.22935779816515 780.7085927968182
216.74311926605503 758.4462296588548
220.87155963302752 729.1327977690099
222.9357798165138 675.6159781971445
224.3119266055046 622.0912360761197
225 587.5568442902187
225.6880733944954 540.9326424870465
227.06422018348627 499.4977103832929
225.6880733944954 482.2107081174437
225.6880733944954 466.6666666666664
222.9357798165138 444.1824721522395
220.87155963302752 416.524853036713
219.4954128440367 395.783619337358
218.11926605504584 375.04238563800277
217.43119266055044 349.1277273375481
211.92660550458714 335.2474212102486
207.79816513761466 330.0185387650329
211.92660550458714 319.7033797594713
216.05504587155963 309.38822075390954
212.61467889908255 297.25879799084146
211.23853211009174 281.6989114417454
223.6238532110092 274.9330544596028
