28.291814946619226 1395.118647974988
29.893238434163706 1293.925684729206
39.501779359430614 1196.8893627443917
81.6725978647687 1100.292477703978
111.03202846975091 995.425533447635
117.97153024911034 898.3531920411485
142.52669039145908 797.4699958217473
182.5622775800712 696.7957122480443
202.31316725978652 599.8962640655841
208.71886120996444 498.76813577881217
209.2526690391459 401.6093477603124
209.2526690391459 300.3947728615267
209.7864768683274 195.1388188511246
210.32028469750892 97.98003083262483
210.32028469750892 -3.2345440661604243
211.3879003558719 -100.3861282003254
210.85409252669044 -201.60790698344545
210.85409252669044 -298.7738988862793

