583.0 149
563.0 162
543.0 172
523.0 180
503.0 187
483.0 193
463.0 199
443.0 204
423.0 209
403.0 213
383.0 217
363.0 221
343.0 224
323.0 228
303.0 231
283.0 234
263.0 237
243.0 240
223.0 242
203.0 245
183.0 247
163.0 250
143.0 252
123.0 254
103.0 256
83.0 259
63.0 261
43.0 263
23.0 265
3.0 266
-17.0 268
-37.0 270
-57.0 272
-77.0 273
-97.0 275
-117.0 277
-137.0 278
-157.0 280
-177.0 281
-197.0 283
-217.0 284
-237.0 286
-257.0 287
-277.0 288
-297.0 290
-317.0 291
-337.0 292
-357.0 294
-377.0 295
-397.0 296
-423.4 294
-442.7 294
-473.9 292
-502.6 289
-542.2 286
-578.2 284
-615.5 282
-658.8 280
-705.8 279
-758.9 278
-803.5 277
-865.0 276
-914.5 276
-979.7 276
-1046.2 277
-1112.8 279
-1184.3 282
-1234.0 284
-1292.4 289
-1336.2 292
-1367.9 295
-1408.1 299
