484.0 100
459.0 137
434.0 156
409.0 169
384.0 180
359.0 189
334.0 198
284.0 208
234.0 219
184.0 228
134.0 235
86.0 243
38.0 248
-7.0 254
-54.0 259
-98.0 264
-143.0 268
-185.0 272
-227.0 275
-269.0 279
-311.0 282
-352.0 285
-393.0 287
-434.0 290
-474.0 292
-515.0 295
-554.0 297
-594.0 299
-632.0 302
-670.0 304
-711.0 306
-750.0 308
-791.0 310
-831.0 312
-872.0 315
-913.0 316
-955.0 318
-996.0 320
-1036.0 322
-1078.0 324
-1120.0 325
-1163.0 327
-1207.0 329
