584.0 100
564.0 132
544.0 149
524.0 162
504.0 172
484.0 180
464.0 187
444.0 193
424.0 199
404.0 204
384.0 209
364.0 213
344.0 217
324.0 221
304.0 224
284.0 228
264.0 231
245.0 234
223.0 237
203.0 240
183.0 242
163.0 245
144.0 247
124.0 250
104.0 252
85.0 254
65.0 256
45.0 259
25.0 261
5.0 263
-14.0 265
-34.0 266
-54.0 268
-75.0 270
-95.0 272
-115.0 273
-135.0 275
-155.0 277
-176.0 278
-196.0 280
-216.0 281
-236.0 283
-256.0 284
-276.0 286
-295.0 287
-315.0 288
-335.0 290
-355.0 291
-375.0 292
-395.0 294
-415.0 295
-435.0 296
-454.0 297
-474.0 299
-495.0 300
-514.0 301
-534.0 302
-554.0 303
-574.0 304
-595.0 305
-614.0 306
-634.0 307
-654.0 308
-674.0 309
-694.0 310
-714.0 311
-734.0 312
-754.0 313
-774.0 314
-794.0 315
-815.0 316
-835.0 317
-855.0 318
-875.0 319
-895.0 320
-915.0 321
-936.0 322
-955.0 322
-975.0 323
-995.0 324
-1014.0 325
-1034.0 326
-1052.0 327
