428.2 132
408.2 149
388.2 162
368.2 172
348.2 180
328.2 188
308.2 194
288.2 201
268.2 204
248.2 208
228.2 213
208.2 217
188.2 221
168.2 224
148.2 228
128.2 231
108.2 234
88.2 237
68.2 240
48.2 243
28.2 245
8.2 247
-11.8 249
-31.8 251
-51.8 253
-71.8 254
-91.8 256
-111.8 257
-131.8 258
-151.8 260
-171.8 261
-191.8 262
-211.8 263
-231.8 265
-251.8 266
-271.8 267
-291.8 267
-311.8 268
-331.8 269
-351.8 269
-371.8 270
-391.8 270
-411.8 270
-431.8 270
-451.8 270
-471.8 269
-491.8 268
-511.8 267
-531.8 266
-551.8 264
-571.8 262
-591.8 259
